date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:02:57	26660/26660	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:13%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:57	832/832	---M--	404	error ('Not%20Found')	image/png	date:Sat,%2002%20Dec%202017%2007:02:56%20GMT	http://1.bp.blogspot.com/-Wh_VCH4HwkI/T5dhPP7-OzI/AAAAAAAAAGM/nLdGpU19pUY/s1600/474152_10150699353812532_634817531_9633202_426871471_o.jpg	C:/My%20Web%20Sites/padilla/1.bp.blogspot.com/-Wh_VCH4HwkI/T5dhPP7-OzI/AAAAAAAAAGM/nLdGpU19pUY/s1600/474152_10150699353812532_634817531_9633202_426871471_o.5.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/apt1.aspx)
23:02:57	11017/11017	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:15%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo2.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/photo2.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:57	25667/25667	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:15%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/apt3.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/apt3.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:58	11/11	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2002%20Dec%202017%2007:02:53%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/%20http://www.jacklondons.net/buildafire.html.	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/%20http_/www.jacklondons.net/buildafire.html.6.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/apt1.aspx)
23:02:58	8232/8232	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:16%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h0.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/h0.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:58	11/11	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2002%20Dec%202017%2007:02:54%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/%20http://www.facebook.com/home.php?sk=group_168166023207731	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/%20http_/www.facebook.com/home.77997.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/apt1.aspx)
23:02:58	20538/20538	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:16%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Email.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Email.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:59	9241/9241	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:16%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/apt4.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/apt4.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:59	48479/48479	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:17%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uh5.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uh5.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:59	162/162	U-----	200	untouched ('')	image/gif	etag:%2270f3bc7e2278c41:0%22	http://teacherweb.com/dividers/divStyleBlue.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/dividers/divStyleBlue.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:59	27876/27876	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:17%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/h52888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:02:59	5350/5350	---M-Z	200	added ('OK')	text/plain	etag:%224001b37-14e6-359d4c88%22	http://www.angelfire.com/fl/apenglishlit/bible.txt	C:/My%20Web%20Sites/padilla/www.angelfire.com/fl/apenglishlit/bible.txt	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/apt1.aspx)
23:02:59	788/788	U-----	200	untouched ('')	image/jpeg	etag:%229851109e4782c41:0%22	http://teacherweb.com/backgrounds/StyleBeige.jpg	C:/My%20Web%20Sites/padilla/teacherweb.com/backgrounds/StyleBeige.jpg	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/__web.css)
23:02:59	8433/8433	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:18%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/login.aspx?returnUrl=update.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/loginb6ea.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:03:00	61/61	U-----	200	untouched ('')	image/gif	etag:%224ad99198b426ca1:0%22	http://teacherweb.com/layout/graphics/mytw_logo_cstpgs_wht.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/layout/graphics/mytw_logo_cstpgs_wht.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/h5.aspx)
23:03:00	111793/111793	U-----	200	untouched ('OK')	application/x-javascript	etag:%22028c99886c1cc1:0%22	http://images02.teacherweb.com/Content/js/jquery.min.js	C:/My%20Web%20Sites/padilla/images02.teacherweb.com/Content/js/jquery.min.js	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:00	193/193	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Dec%202017%2007:02:56%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto4.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto4.9.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo4.aspx)
23:03:01	285523/285523	U-----	200	untouched ('OK')	application/x-javascript	etag:%22028c99886c1cc1:0%22	http://images02.teacherweb.com/Content/js/jquery-ui.min.js	C:/My%20Web%20Sites/padilla/images02.teacherweb.com/Content/js/jquery-ui.min.js	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:01	2502/2502	U-----	200	untouched ('OK')	application/x-javascript	etag:%2203820b6a63cd1:0%22	http://images02.teacherweb.com/Content/js/teacherweb.js	C:/My%20Web%20Sites/padilla/images02.teacherweb.com/Content/js/teacherweb.js	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:01	3030/3030	U-----	200	untouched ('')	image/gif	etag:%2202eff48d9cc01:0%22	http://teacherweb.com/images/animailbox1.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/animailbox1.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:01	1982/1982	U-----	200	untouched ('')	image/gif	etag:%220b26726ce66c01:0%22	http://teacherweb.com/images/schoolhouseSM.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/schoolhouseSM.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:01	2795/2795	U-----	200	untouched ('')	image/jpeg	etag:%2294d57ddcff1ec11:0%22	http://teacherweb.com/images/TeachingLatinGreek.jpg	C:/My%20Web%20Sites/padilla/teacherweb.com/images/TeachingLatinGreek.jpg	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:01	5684/5684	U-----	200	untouched ('')	image/gif	etag:%22cc817b8d59eec31:0%22	http://teacherweb.com/images/Schedule.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/Schedule.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:01	5984/5984	U-----	200	untouched ('')	image/gif	etag:%225c8b188ef47fc41:0%22	http://teacherweb.com/images/PR-SupplyList.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/PR-SupplyList.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:01	11595/11595	U-----	200	untouched ('')	image/gif	etag:%2280e5e72f1c6fc31:0%22	http://teacherweb.com/images/aniBookPageFlip.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/aniBookPageFlip.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:02	2955/2955	U-----	200	untouched ('')	image/jpeg	etag:%22ea84f43b2721c11:0%22	http://teacherweb.com/images/Debate.jpg	C:/My%20Web%20Sites/padilla/teacherweb.com/images/Debate.jpg	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Dec%202017%2007:02:57%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/nfs.sparknotes.com/romeojuliet/%e2%80%8e	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/nfs.sparknotes.com/romeojuliet/%e2%80%8e.b.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx)
23:03:02	6818/6818	U-----	200	untouched ('')	image/gif	etag:%22d8aaefc56a71c11:0%22	http://teacherweb.com/images/Documents3.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/Documents3.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:02	0/-1	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2002%20Dec%202017%2007:03:14%20GMT	http://americanenglish.state.gov/files/ae/resource_files/1-the_gift_of_the_magi_0.pdf	C:/My%20Web%20Sites/padilla/americanenglish.state.gov/files/ae/resource_files/1-the_gift_of_the_magi_0.c.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx)
23:03:03	3687/3687	U-----	200	untouched ('')	image/gif	etag:%22b888f2406173c41:0%22	http://teacherweb.com/images/homework.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/homework.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:03	4044/4044	U-----	200	untouched ('')	image/gif	etag:%22014de3f31dc01:0%22	http://teacherweb.com/images/Assignment.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/Assignment.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:03	2610/2610	U-----	200	untouched ('')	image/gif	etag:%229ccdc4c51378c41:0%22	http://teacherweb.com/images/links.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/links.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:03	86822/86822	---M--	200	added ('OK')	application/pdf	etag:%2215326-4c7c64b341880%22	https://americanenglish.state.gov/files/ae/resource_files/1-the_gift_of_the_magi_0.pdf	C:/My%20Web%20Sites/padilla/americanenglish.state.gov/files/ae/resource_files/1-the_gift_of_the_magi_0.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links3.aspx)
23:03:03	7088/7088	U-----	200	untouched ('')	image/gif	etag:%222beef5de71c11:0%22	http://teacherweb.com/images/Documents2.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/Documents2.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:03	7380/7380	U-----	200	untouched ('')	image/gif	etag:%22a0f9bbf5de71c11:0%22	http://teacherweb.com/images/Documents.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/Documents.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:03	193/193	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Dec%202017%2007:02:58%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto3.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto3.e.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo3.aspx)
23:03:04	4611/4611	U-----	200	untouched ('')	image/gif	etag:%220b24f193f66c01:0%22	http://teacherweb.com/images/Photos.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/Photos.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:04	5431/5431	U-----	200	untouched ('')	image/gif	etag:%2202ecc86d7a0c81:0%22	http://teacherweb.com/images/RaisingFlagOnIwoJima.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/RaisingFlagOnIwoJima.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:04	530/530	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Dec%202017%2007:03:03%20GMT	http://www.hyland.org/sleepyhollow/sleep10.txt	C:/My%20Web%20Sites/padilla/www.hyland.org/sleepyhollow/sleep10.10.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx)
23:03:04	4095/4095	U-----	200	untouched ('')	image/jpeg	etag:%223a62f4908126c11:0%22	http://teacherweb.com/images/BookComputer.jpg	C:/My%20Web%20Sites/padilla/teacherweb.com/images/BookComputer.jpg	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:05	1245/1245	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Dec%202017%2007:03:00%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/www.radiostratosphere.com/zsite/behind-the-dial/the-depression-years.html	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/www.radiostratosphere.com/zsite/behind-the-dial/the-depression-years.11.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx)
23:03:05	3007/3007	U-----	200	untouched ('')	image/gif	etag:%2280ee88c14973c41:0%22	http://teacherweb.com/images/announce.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/announce.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:05	5031/5031	U-----	200	untouched ('')	image/gif	etag:%22b299f120bf56c11:0%22	http://teacherweb.com/images/WorkingTogether.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/WorkingTogether.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:05	10790/10790	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:27%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/Syndication.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/Syndication.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:06	322/322	U-----	200	untouched ('')	image/gif	etag:%2230f5f45dc3a0c71:0%22	http://teacherweb.com/images/rss.gif	C:/My%20Web%20Sites/padilla/teacherweb.com/images/rss.gif	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/index.html)
23:03:06	27455/27455	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:27%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/ut.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/ut.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/t.aspx)
23:03:06	193/193	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Dec%202017%2007:03:01%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto1.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto1.13.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo1.aspx)
23:03:06	1907/1907	U-----	200	untouched ('OK')	text/css	etag:%2205f55de23ebca1:0%22	http://images02.teacherweb.com/Skins/css/table.css?20151116181658	C:/My%20Web%20Sites/padilla/images02.teacherweb.com/Skins/css/tablec4bf.css	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/table0.aspx)
23:03:06	4667/4667	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:28%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/t.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/t2888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/t.aspx)
23:03:06	30243/30243	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:28%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/utable0.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/utable0.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/table0.aspx)
23:03:07	16654/16654	U-----	200	untouched ('OK')	application/x-javascript	etag:%220e09389d97dd11:0%22	http://teacherweb.com/Content/js/jquery.tablednd.js	C:/My%20Web%20Sites/padilla/teacherweb.com/Content/js/jquery.tablednd.js	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/list0.aspx)
23:03:07	8064/8064	U-----	200	untouched ('OK')	text/html	date:Sat,%2002%20Dec%202017%2006:55:28%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/table0.aspx?print=true	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/table02888.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/table0.aspx)
23:03:07	704726/704726	---M--	200	added ('OK')	application/pdf	etag:%22312222686-ac0d6-4d746f5a8b700%22	http://derryenglish.weebly.com/uploads/7/2/1/2/7212175/coyote_text.pdf	C:/My%20Web%20Sites/padilla/derryenglish.weebly.com/uploads/7/2/1/2/7212175/coyote_text.pdf	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/links1.aspx)
23:03:07	193/193	---M--	302	error ('Found')	text/html	date:Sat,%2002%20Dec%202017%2007:03:03%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto2.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uphoto2.15.delayed	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/photo2.aspx)
23:03:08	68237/68237	U--M--	200	updated ('OK')	text/html	date:Sat,%2002%20Dec%202017%2007:03:03%20GMT	http://teacherweb.com/CA/AlhambraHighSChool/Padilla/uapt1.aspx	C:/My%20Web%20Sites/padilla/teacherweb.com/CA/AlhambraHighSChool/Padilla/uapt1.html	(from http://teacherweb.com/CA/AlhambraHighSChool/Padilla/apt1.aspx)
